date,temperature,humidity,luminosity
2018-11-27 18:32:37.812,20.7,34.8,80
2018-11-27 18:32:35.535,20.7,34.8,79
2018-11-27 18:32:33.253,20.7,34.8,80
2018-11-27 18:32:30.976,20.7,34.7,80
2018-11-27 18:32:28.699,20.7,34.7,80
2018-11-27 18:32:26.421,20.7,34.6,80
2018-11-27 18:32:24.144,20.7,34.6,81
2018-11-27 18:32:21.867,20.7,34.6,80
2018-11-27 18:32:19.590,20.7,34.6,80
2018-11-27 18:32:17.312,20.7,34.5,81
2018-11-27 18:32:15.035,20.7,34.5,80
2018-11-27 18:32:12.757,20.7,34.5,68
2018-11-27 18:32:10.479,20.7,34.5,79
2018-11-27 18:32:08.202,20.7,34.5,80
2018-11-27 18:32:05.925,20.7,34.5,77
2018-11-27 18:32:03.648,20.7,34.5,76
2018-11-27 18:32:01.370,20.7,34.5,78
2018-11-27 18:31:59.093,20.7,34.6,70
2018-11-27 18:31:56.816,20.7,34.6,75
2018-11-27 18:31:54.538,20.7,34.6,74
2018-11-27 18:31:52.257,20.7,34.6,74
2018-11-27 18:31:49.980,20.7,34.6,71
2018-11-27 18:31:47.702,20.7,34.5,71
2018-11-27 18:31:45.425,20.7,34.5,76
2018-11-27 18:31:43.148,20.7,34.5,75
2018-11-27 18:31:40.871,20.7,34.5,72
2018-11-27 18:31:38.593,20.7,34.5,71
2018-11-27 18:31:36.316,20.7,34.6,75
2018-11-27 18:31:34.039,20.7,34.6,75
2018-11-27 18:31:31.760,20.7,34.6,79
2018-11-27 18:31:29.483,20.7,34.6,78
2018-11-27 18:31:27.206,20.7,34.5,75
2018-11-27 18:31:24.929,20.7,34.5,81
2018-11-27 18:31:22.651,20.7,34.5,81
2018-11-27 18:31:20.374,20.7,34.5,80
2018-11-27 18:31:18.097,20.7,34.6,81
2018-11-27 18:31:15.819,20.7,34.6,81
2018-11-27 18:31:13.543,20.7,34.6,81
2018-11-27 18:31:11.266,20.7,34.7,81
2018-11-27 18:31:08.984,20.7,34.7,80
2018-11-27 18:31:06.707,20.7,34.7,81
2018-11-27 18:31:04.429,20.7,34.7,80
2018-11-27 18:31:02.152,20.7,34.8,80
2018-11-27 18:30:59.874,20.7,34.8,81
2018-11-27 18:30:57.597,20.7,34.9,80
2018-11-27 18:30:55.320,20.7,34.9,80
2018-11-27 18:30:53.043,20.7,34.9,81
2018-11-27 18:30:50.765,20.7,35.0,80
2018-11-27 18:30:48.487,20.7,35.0,80
2018-11-27 18:30:46.210,20.7,35.0,80
2018-11-27 18:30:43.932,20.7,35.1,80
2018-11-27 18:30:41.655,20.7,35.1,79
2018-11-27 18:30:39.374,20.7,35.1,80
2018-11-27 18:30:37.097,20.7,35.1,81
2018-11-27 18:30:34.819,20.7,35.1,80
